geo,sector,year,elec_carb_int_inp,elec_gen_GWh_inp,elec_value_inp,emis_int_inp,emissions_MtCo2_inp,ind_val_add_2019_bln_inp,pcap_emis_int_inp,pop_inp,resi_emis_int_inp,tokeep,emissions_MtCo2_finaly,ind_val_add_2019_bln_finaly,elec_gen_GWh_finaly,emissions_MtCo2_trend,emis_int_trend,ind_val_add_2019_bln_trend,elec_gen_GWh_trend,baseyear,emissions_MtCo2_baseyear,yrs_since_final_obs,ind_val_add_multiplier,elec_gen_GWh_multiplier,ind_val_add_output,elec_gen_GWh_output,emissions_MtCo2_output,emis_int_outp,elec_carb_int_outp
ACT,Agriculture & Forestry,2028,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,10.0,1.0271367298764391,,0.022001268753953324,,-0.08671618305026117,-3.94141738006266,
ACT,Agriculture & Forestry,2029,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,11.0,1.029890579435996,,0.022060256211519032,,-0.09478198062569171,-4.296504071253721,
ACT,Agriculture & Forestry,2030,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,12.0,1.0326518123235717,,0.022119401819970904,,-0.10284777820112224,-4.649663631873818,
ACT,Agriculture & Forestry,2031,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,13.0,1.0354204483345582,,0.022178706003326235,,-0.11091357577655278,-5.000903829101599,
ACT,Agriculture & Forestry,2032,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,14.0,1.0381965073174215,,0.022238169186739168,,-0.11897937335198332,-5.350232402356748,
ACT,Agriculture & Forestry,2033,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,15.0,1.0409800091738428,,0.02229779179650371,,-0.12704517092741385,-5.69765706339291,
ACT,Agriculture & Forestry,2034,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,16.0,1.0437709738588616,,0.022357574260056814,,-0.13511096850284438,-6.043185496390297,
ACT,Agriculture & Forestry,2035,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,17.0,1.046569421381019,,0.022417517005981425,,-0.1431767660782749,-6.3868253580480205,
ACT,Agriculture & Forestry,2036,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,18.0,1.0493753718025005,,0.02247762046400956,,-0.15124256365370545,-6.728584277676107,
ACT,Agriculture & Forestry,2037,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,19.0,1.0521888452392802,,0.02253788506502538,,-0.159308361229136,-7.068469857287232,
ACT,Agriculture & Forestry,2038,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,20.0,1.0550098618612653,,0.0225983112410683,,-0.16737415880456652,-7.406489671688147,
ACT,Agriculture & Forestry,2039,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,21.0,1.0578384418924403,,0.022658899425336068,,-0.17543995637999704,-7.742651268570825,
ACT,Agriculture & Forestry,2040,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,22.0,1.060674605611012,,0.022719650052187873,,-0.1835057539554276,-8.076962168603307,
ACT,Agriculture & Forestry,2041,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,23.0,1.0635183733495548,,0.02278056355714746,,-0.19157155153085814,-8.409429865520252,
ACT,Agriculture & Forestry,2042,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,24.0,1.066369765495157,,0.02284164037690626,,-0.19963734910628866,-8.740061826213207,
ACT,Agriculture & Forestry,2043,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,25.0,1.0692288024895666,,0.022902880949326517,,-0.2077031466817192,-9.068865490820574,
ACT,Agriculture & Forestry,2044,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,26.0,1.0720955048293375,,0.022964285713444405,,-0.21576894425714974,-9.395848272817306,
ACT,Agriculture & Forestry,2045,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,27.0,1.074969893065977,,0.023025855109473227,,-0.2238347418325803,-9.721017559104283,
ACT,Agriculture & Forestry,2046,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,28.0,1.0778519878060928,,0.023087589578806505,,-0.2319005394080108,-10.044380710097442,
ACT,Agriculture & Forestry,2047,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,29.0,1.080741809711541,,0.023149489564021207,,-0.23996633698344133,-10.365945059816589,
ACT,Agriculture & Forestry,2048,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,30.0,1.0836393794995738,,0.02321155550888087,,-0.24803213455887188,-10.685717915973939,
ACT,Agriculture & Forestry,2049,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,31.0,1.0865447179429888,,0.023273787858338817,,-0.25609793213430243,-11.003706560062355,
ACT,Agriculture & Forestry,2050,,,,,,,,,,0,-0.0060582072959558106,0.021419999999999998,,-0.008065797575430536,,1.0026810934508088,,2005,0.13346897674502195,32.0,1.0894578458702766,,0.023336187058541322,,-0.26416372970973295,-11.319918247443336,
ACT,Commercial Transport,2005,,,,,0.09414836186377694,,,,,1,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,-13.0,0.5944486220089145,,,,0.09414836186377694,,
ACT,Commercial Transport,2006,,,,,0.10963677611786213,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,-12.0,0.6187142887318648,,,,0.10963677611786213,,
ACT,Commercial Transport,2007,,,,,0.1139764061113108,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,-11.0,0.6439704911541316,,,,0.1139764061113108,,
ACT,Commercial Transport,2008,,,,,0.12600200716139628,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,-10.0,0.6702576633994842,,,,0.12600200716139628,,
ACT,Commercial Transport,2009,,,,0.1923344947735192,0.09936,0.5166000000000001,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,-9.0,0.6976178901312596,,0.5166000000000001,,0.09936,0.19233449477351916,
ACT,Commercial Transport,2010,,,,0.2224192277383767,0.1129,0.5075999999999999,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,-8.0,0.7260949739281484,,0.5075999999999999,,0.1129,0.2224192277383767,
ACT,Commercial Transport,2011,,,,0.24160767298469965,0.12696,0.5254800000000001,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,-7.0,0.7557345054102915,,0.5254800000000001,,0.12696,0.24160767298469965,
ACT,Commercial Transport,2012,,,,0.22191384501522265,0.13193000000000002,0.59451,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,-6.0,0.7865839362279557,,0.59451,,0.13193000000000002,0.22191384501522265,
ACT,Commercial Transport,2013,,,,0.20482246952835187,0.13141,0.64158,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,-5.0,0.8186926550296418,,0.64158,,0.13141,0.20482246952835187,
ACT,Commercial Transport,2014,,,,0.19609159394346234,0.13144999999999998,0.67035,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,-4.0,0.8521120665312447,,0.67035,,0.13144999999999998,0.19609159394346234,
ACT,Commercial Transport,2015,,,,0.2235043049525352,0.15186000000000002,0.67945,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,-3.0,0.8868956738128537,,0.67945,,0.15186000000000002,0.22350430495253518,
ACT,Commercial Transport,2016,,,,0.24000857632933106,0.16791,0.6996,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,-2.0,0.9230991639749463,,0.6996,,0.16791,0.24000857632933106,
ACT,Commercial Transport,2017,,,,0.2543991955756661,0.18216,0.7160400000000001,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,-1.0,0.9607804972911067,,0.7160400000000001,,0.18216,0.2543991955756661,
ACT,Commercial Transport,2018,,,,0.2462728893210177,0.18237,0.74052,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,0.0,1.0,1.0,0.74052,,0.18237,0.24627288932101768,
ACT,Commercial Transport,2019,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,1.0,1.040820460885157,,0.7707483676946765,,0.19159333333333334,0.24858091351707012,
ACT,Commercial Transport,2020,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,2.0,1.0833072317971906,,0.8022106712904555,,0.20081666666666667,0.2503290891700906,
ACT,Commercial Transport,2021,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,3.0,1.1275283322793757,,0.8349572806195232,,0.21004,0.25155778011080293,
ACT,Commercial Transport,2022,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,4.0,1.173554558464092,,0.8690406216338294,,0.21926333333333334,0.2523050452130879,
ACT,Commercial Transport,2023,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,5.0,1.2214595964144732,,0.9045152603368457,,0.22848666666666667,0.25260675710609587,
ACT,Commercial Transport,2024,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,6.0,1.2713201400927099,,0.9414379901414535,,0.23771,0.2524967151201148,
ACT,Commercial Transport,2025,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,7.0,1.3232160141438767,,0.9798679227938235,,0.24693333333333334,0.2520067527358901,
ACT,Commercial Transport,2026,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,8.0,1.3772303016918503,,1.019866583008849,,0.2561566666666667,0.2511668397948128,
ACT,Commercial Transport,2027,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,9.0,1.4334494773519155,,1.0614980069686404,,0.26538,0.2500051797156507,
ACT,Commercial Transport,2028,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,10.0,1.491963545673008,,1.1048288448417758,,0.2746033333333333,0.24854830195228989,
ACT,Commercial Transport,2029,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,11.0,1.5528661852312333,,1.1499284674874328,,0.28382666666666667,0.24682114991623905,
ACT,Commercial Transport,2030,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,12.0,1.6162548986053478,,1.196869077515232,,0.29305000000000003,0.24484716457742264,
ACT,Commercial Transport,2031,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,13.0,1.6822311684743108,,1.2457258248785965,,0.30227333333333334,0.24264836394701192,
ACT,Commercial Transport,2032,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,14.0,1.7509006200868082,,1.2965769271866832,,0.31149666666666664,0.24024541863671223,
ACT,Commercial Transport,2033,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,15.0,1.822373190362859,,1.3495037949275044,,0.32072,0.23765772368000576,
ACT,Commercial Transport,2034,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,16.0,1.8967633038982248,,1.4045911618027134,,0.32994333333333337,0.23490346679233676,
ACT,Commercial Transport,2035,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,17.0,1.9741900561534036,,1.4619272203827183,,0.33916666666666667,0.23199969323909034,
ACT,Commercial Transport,2036,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,18.0,2.0547774041204794,,1.5216037632992974,,0.34839,0.22896236747245224,
ACT,Commercial Transport,2037,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,19.0,2.138654364773084,,1.583716330201764,,0.35761333333333334,0.22580643169081532,
ACT,Commercial Transport,2038,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,20.0,2.225955221617174,,1.6483643607119496,,0.3668366666666667,0.22254586146731858,
ACT,Commercial Transport,2039,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,21.0,2.3168197396733086,,1.7156513536228784,,0.37606,0.21919371858733874,
ACT,Commercial Transport,2040,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,22.0,2.4113933892346027,,1.7856850325960079,,0.3852833333333333,0.2157622012282944,
ACT,Commercial Transport,2041,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,23.0,2.50982757875858,,1.8585775186223037,,0.39450666666666667,0.21226269160895705,
ACT,Commercial Transport,2042,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,24.0,2.612279897265783,,1.9344455095232576,,0.40373000000000003,0.20870580122957247,
ACT,Commercial Transport,2043,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,25.0,2.7189143666332027,,2.013410466779219,,0.41295333333333334,0.2051014138184749,
ACT,Commercial Transport,2044,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,26.0,2.8299017041864447,,2.095598809984146,,0.42217666666666664,0.20145872609550708,
ACT,Commercial Transport,2045,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,27.0,2.945419596011027,,2.1811421192380855,,0.4314,0.19778628645743462,
ACT,Commercial Transport,2046,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,28.0,3.06565298142037,,2.2701773458014123,,0.44062333333333337,0.19409203168565037,
ACT,Commercial Transport,2047,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,29.0,3.190794349035905,,2.362847031348068,,0.44984666666666673,0.19038332177179368,
ACT,Commercial Transport,2048,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,30.0,3.321044044953305,,2.4592995361688215,,0.45907,0.18666697295245072,
ACT,Commercial Transport,2049,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,31.0,3.456610593488205,,2.5596892766898858,,0.46829333333333334,0.18294928903984642,
ACT,Commercial Transport,2050,,,,,,,,,,0,0.18237,0.74052,,0.009223333333333333,1.0278478338516266,1.040820460885157,,2005,0.09414836186377694,32.0,3.5977110310149096,,2.664176972687161,,0.4775166666666667,0.17923609113137498,
ACT,Construction,2005,,,,,0.05841345923821707,,,,,1,0.08005,2.75502,,0.004023333333333334,1.0280525662171232,1.040014060527635,,2005,0.05841345923821707,-13.0,0.600468541266835,,,,0.05841345923821707,,
ACT,Construction,2006,,,,,0.06899030245968668,,,,,0,0.08005,2.75502,,0.004023333333333334,1.0280525662171232,1.040014060527635,,2005,0.05841345923821707,-12.0,0.6244957258220267,,,,0.06899030245968668,,
ACT,Construction,2007,,,,,0.08290402589147522,,,,,0,0.08005,2.75502,,0.004023333333333334,1.0280525662171232,1.040014060527635,,2005,0.05841345923821707,-11.0,0.6494843355943186,,,,0.08290402589147522,,
ACT,Construction,2008,,,,,0.04884446178896597,,,,,0,0.08005,2.75502,,0.004023333333333334,1.0280525662171232,1.040014060527635,,2005,0.05841345923821707,-10.0,0.6754728411105404,,,,0.04884446178896597,,
ACT,Construction,2009,,,,0.022651589718947717,0.04384,1.9354049999999998,,,,0,0.08005,2.75502,,0.004023333333333334,1.0280525662171232,1.040014060527635,,2005,0.05841345923821707,-9.0,0.7025012522595111,,1.9354049999999998,,0.04384,0.022651589718947714,
ACT,Construction,2010,,,,0.02865248226950355,0.06464,2.256,,,,0,0.08005,2.75502,,0.004023333333333334,1.0280525662171232,1.040014060527635,,2005,0.05841345923821707,-8.0,0.7306111798881625,,2.256,,0.06464,0.02865248226950355,
ACT,Construction,2011,,,,0.02693610058710812,0.06157000000000001,2.28578,,,,0,0.08005,2.75502,,0.004023333333333334,1.0280525662171232,1.040014060527635,,2005,0.05841345923821707,-7.0,0.7598458998623742,,2.28578,,0.06157000000000001,0.026936100587108124,
ACT,Construction,2012,,,,0.0269548644751625,0.05926,2.19849,,,,0,0.08005,2.75502,,0.004023333333333334,1.0280525662171232,1.040014060527635,,2005,0.05841345923821707,-6.0,0.7902504196911424,,2.19849,,0.05926,0.026954864475162498,
ACT,Construction,2013,,,,0.02834399098611335,0.05811,2.05017,,,,0,0.08005,2.75502,,0.004023333333333334,1.0280525662171232,1.040014060527635,,2005,0.05841345923821707,-5.0,0.8218715478166527,,2.05017,,0.05811,0.028343990986113347,
ACT,Construction,2014,,,,0.02725392157772192,0.05876,2.1560200000000003,,,,0,0.08005,2.75502,,0.004023333333333334,1.0280525662171232,1.040014060527635,,2005,0.05841345923821707,-4.0,0.8547579656769292,,2.1560200000000003,,0.05876,0.02725392157772191,
ACT,Construction,2015,,,,0.024085117831314496,0.0564,2.341695,,,,0,0.08005,2.75502,,0.004023333333333334,1.0280525662171232,1.040014060527635,,2005,0.05841345923821707,-3.0,0.888960302652004,,2.341695,,0.0564,0.024085117831314496,
ACT,Construction,2016,,,,0.02628744664725358,0.0659,2.5069,,,,0,0.08005,2.75502,,0.004023333333333334,1.0280525662171232,1.040014060527635,,2005,0.05841345923821707,-2.0,0.9245312140089859,,2.5069,,0.0659,0.02628744664725358,
ACT,Construction,2017,,,,0.02540561363224364,0.06727000000000001,2.64784,,,,0,0.08005,2.75502,,0.004023333333333334,1.0280525662171232,1.040014060527635,,2005,0.05841345923821707,-1.0,0.9615254619660292,,2.64784,,0.06727000000000001,0.025405613632243643,
ACT,Construction,2018,,,,0.029056050409797387,0.08005,2.75502,,,,0,0.08005,2.75502,,0.004023333333333334,1.0280525662171232,1.040014060527635,,2005,0.05841345923821707,0.0,1.0,1.0,2.75502,,0.08005,0.029056050409797387,
ACT,Construction,2019,,,,,,,,,,0,0.08005,2.75502,,0.004023333333333334,1.0280525662171232,1.040014060527635,,2005,0.05841345923821707,1.0,1.040014060527635,,2.8652595370348446,,0.08407333333333333,0.02934230991875097,
